"ID","Gender","Race","Age","Age_rescale","AgeLvl","Edu","CollegeDegree","Income","IncomeLvl","Marital","PO","EarAdopt","EarAdoptLvl","WearTech","SI_1_SSN","SI_2_health","SI_4_phone","SI_5_email","SI_6_location","SI_7_texts","SI_8_numbers","SI_9_birthdate","SI_10_relationship","SI_11_website","SI_12_search","SI_13_religion","SI_14_friends","SI_15_politics","SI_16_media","SI_17_purchases","SI_18_credit","SI_19_drowsiness","SI_20_alertness","SI_21_focus","SI_22_concentration","SI_24_brainwave","SI_25_brain.health","SI_26_substance","SI_27_emotion","SI_28_anxiety","SI_29_mental.image","SI_30_mental.thoughts","SI_31_intelligence","SI_32_sleep","SI_33_sexual.orientation","SI_34_genetic","SI_35_social.media"
"1378340324","Male","White","65+",70,6,"High school graduate or equivalent","no college degree","Less than $15,000 ",1,"Divorced","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"1348551245","Male","White","65+",70,6,"Some college ","no college degree","Less than $15,000 ",1,"Married","Other","I am generally the last to try a new technology product",5,"No",4,4,3,3,3,3,3,3,3,3,3,2,3,2,2,3,4,3,4,3,2,3,3,3,3,3,3,4,3,1,3,3,2
"1348493674","Male","White","65+",70,6,"College graduate","college degree","$75,000 - $99,999 ",6,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,4,4,3,3,4,3,4,4,4,2,3,2,4,3,4,3,3,4,4,3,4,3,4,4,4,4,3,2,2,4,3
"1230745053","Male","White","55-64",59.5,5,"College graduate","college degree","$35,000 - $49,999 ",4,"Never married","Republican","I am generally among the last to try a new technology product",4,"No",4,2,3,3,3,2,1,4,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,3,1,1,1,1,2,1,2,1,2
"1347531156","Male","White","65+",70,6,"College graduate","college degree","$75,000 - $99,999 ",6,"Married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,3,3,4,3,3,2,2,3,4,4,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,1,2,2,4,3
"1402108657","Male","White","65+",70,6,"High school graduate or equivalent","no college degree","Less than $15,000 ",1,"Never married","Other","I am generally the last to try a new technology product",5,"No",4,3,2,3,1,2,1,2,1,1,1,1,1,1,1,1,1,4,1,1,4,4,3,3,1,3,4,4,1,1,2,1,4
"1412691732","Female","White","25-34",29.5,2,"High school graduate or equivalent","no college degree","$75,000 - $99,999 ",6,"Separated","Other","I am generally the last to try a new technology product",5,"Yes",4,2,4,4,4,4,4,4,3,3,4,1,1,1,1,1,4,3,3,1,2,3,4,1,2,2,4,4,4,1,1,4,4
"1294536352","Male","White","55-64",59.5,5,"Some college ","no college degree","$75,000 - $99,999 ",6,"Married","Independent","I am generally the last to try a new technology product",5,"No",4,1,2,1,3,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,3,3,1,2,1,1,1
"1321303252","Female","White","65+",70,6,"High school graduate or equivalent","no college degree","$25,000 - $34,999 ",3,"Married","Republican","I am generally among the first to try a new technology product ",2,"No",4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,3,4,2,3,3,2,1,2,4,2,3,3,3,3,4,4,3,4
"1220701257","Female","White","65+",70,6,"Some college ","no college degree","$75,000 - $99,999 ",6,"Married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,4,4,4,4,4,2,4,4,4,2,3,2,3,3,4,3,3,4,3,4,3,4,4,3,4,4,3,4,3,3,3
"1397745367","Female","White","18-24",21,1,"Some college ","no college degree","Less than $15,000 ",1,"Never married","Independent","I am generally the last to try a new technology product",5,"Yes",4,3,3,3,3,3,4,3,3,3,4,3,2,2,2,3,3,3,2,2,3,3,3,3,2,3,4,3,3,3,3,4,3
"1388749582","Female","White","25-34",29.5,2,"College graduate","college degree","$50,000 - $74,999 ",5,"Never married","Republican","I am generally among the first to try a new technology product ",2,"Yes",4,2,4,3,1,4,4,2,4,4,4,3,1,3,3,3,3,1,2,1,2,2,3,4,4,2,4,3,3,1,2,2,3
"1416676587","Female","White","35-44",39.5,3,"College graduate","college degree","$75,000 - $99,999 ",6,"Never married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,2,4,4,4,3,4,4,4,4,4,4,4,4,2,3,4,4,4
"1406861678","Female","White","25-34",29.5,2,"Graduate/Professional school or beyond ","college degree","$50,000 - $74,999 ",5,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,4,3,4,4,3,3,3,3,2,2,3,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,2,3,1,4,3
"1246335276","Female","White","18-24",21,1,"College graduate","college degree","Less than $15,000 ",1,"Never married","Democrat","I am generally among the first to try a new technology product ",2,"Yes",4,4,3,2,4,3,1,2,4,3,3,2,4,2,2,2,4,4,4,4,4,3,4,4,4,4,4,4,2,2,2,4,3
"1300539750","Male","White","65+",70,6,"Some college ","no college degree","$50,000 - $74,999 ",5,"Married","Republican","I am generally among the last to try a new technology product",4,"No",4,3,4,4,3,3,3,2,2,4,4,2,4,2,3,2,3,1,1,2,2,3,3,1,3,2,3,3,2,2,1,2,3
"1296477403","Female","Black ","25-34",29.5,2,"High school graduate or equivalent","no college degree","$15,000 - $24,999 ",2,"Never married","Independent","I am generally among the first to try a new technology product ",2,"No",4,4,4,4,4,4,3,3,3,2,2,2,2,3,1,1,3,4,4,4,4,4,4,1,4,4,4,4,2,4,2,4,2
"1375424200","Female","White","55-64",59.5,5,"Some college ","no college degree","$35,000 - $49,999 ",4,"Divorced","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",3,3,3,3,4,3,3,3,4,2,2,2,3,2,3,2,2,3,3,3,3,4,3,2,3,3,3,4,2,3,3,3,3
"1403651713","Female","White","65+",70,6,"High school graduate or equivalent","no college degree","$35,000 - $49,999 ",4,"Married","Republican","I am generally the last to try a new technology product",5,"No",4,4,4,3,3,3,3,3,1,3,3,1,3,1,3,2,2,3,3,3,3,3,4,1,4,3,4,4,3,3,1,3,2
"1360984229","Female","White","45-54",49.5,4,"College graduate","college degree","$15,000 - $24,999 ",2,"Widowed","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,3,2,4,3,4,4,4,3,3,3,4,3,3,3,3,4,4,3,3,3,4,4,2,3,3,4,2
"1415542034","Female","White","65+",70,6,"High school graduate or equivalent","no college degree","Less than $15,000 ",1,"Divorced","Other","I am generally among the last to try a new technology product",4,"No",4,3,3,1,4,1,2,3,3,4,3,1,1,1,2,1,4,4,4,4,4,3,4,1,4,4,4,4,2,2,1,2,4
"1393573397","Female","Hispanic or Latino","18-24",21,1,"High school graduate or equivalent","no college degree","$15,000 - $24,999 ",2,"Never married","Independent","I am generally the last to try a new technology product",5,"No",4,2,3,3,3,2,3,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3
"1389356549","Female","White","18-24",21,1,"High school graduate or equivalent","no college degree","$25,000 - $34,999 ",3,"Married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,3,4,4,4,3,1,2,4,3,1,2,2,2,2,4,2,3,3,2,3,4,1,2,3,4,4,1,2,1,4,4
"1409369434","Female","White","35-44",39.5,3,"High school graduate or equivalent","no college degree","$15,000 - $24,999 ",2,"Separated","Independent","I am generally among the first to try a new technology product ",2,"Yes",4,4,4,4,4,4,4,4,4,3,4,2,2,2,2,3,4,4,4,4,4,4,3,3,4,4,4,4,3,4,3,4,3
"1404738939","Female","White","45-54",49.5,4,"High school graduate or equivalent","no college degree","$35,000 - $49,999 ",4,"Married","Independent","I am generally among the last to try a new technology product",4,"No",4,4,4,4,4,3,4,3,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4
"1079208026","Female","White","55-64",59.5,5,"Some college ","no college degree","$15,000 - $24,999 ",2,"Divorced","Independent","I am generally the last to try a new technology product",5,"No",4,2,4,4,3,4,2,3,3,2,3,3,2,3,2,1,4,2,3,2,2,4,3,3,4,3,3,3,2,2,2,4,2
"1404623056","Female","White","55-64",59.5,5,"High school graduate or equivalent","no college degree","$35,000 - $49,999 ",4,"Divorced","Other","I am generally in the middle when it comes to trying a new technology product ",3,"No",2,3,3,4,3,4,4,2,3,2,3,2,3,2,2,2,3,4,4,4,4,4,4,2,4,4,4,4,3,3,2,3,3
"1413043780","Female","White","35-44",39.5,3,"Some college ","no college degree","$35,000 - $49,999 ",4,"Married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,4,4,3,4,4,4,2,3,3,2,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,4
"1363569635","Female","White","18-24",21,1,"Some college ","no college degree","Less than $15,000 ",1,"Married","Republican","I am generally among the last to try a new technology product",4,"No",4,4,3,2,3,2,2,2,2,2,2,4,3,3,3,4,4,2,2,3,2,1,1,3,3,3,3,3,3,3,4,2,4
"1328482170","Female","Black ","25-34",29.5,2,"Some college ","no college degree","$25,000 - $34,999 ",3,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,3,1,4,1,4,1,3,1,4,1,1,1,4,4,3,3,1,4,3,4,4,4,4,3,2,4,1,1,2
"1421196710","Male","Hispanic or Latino","25-34",29.5,2,"High school graduate or equivalent","no college degree","$35,000 - $49,999 ",4,"Married","Other","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,1,4,3,1,4,4,1,1,3,3,3,2,2,1,3,4,2,2,2,2,2,3,3,2,2,2,2,2,2,1,3,2
"1415772752","Female","White","65+",70,6,"High school graduate or equivalent","no college degree","$50,000 - $74,999 ",5,"Widowed","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,3,4,4,4,4,4,4,4,4,4,4,2,3,4,4,4
"1418135910","Male","White","25-34",29.5,2,"College graduate","college degree","$75,000 - $99,999 ",6,"Married","Independent","I am generally the first to try a new technology product ",1,"Yes",2,3,2,1,2,2,3,1,1,3,2,2,2,1,1,3,3,3,3,1,2,3,3,2,2,3,3,3,2,2,1,2,2
"1329482518","Female","White","25-34",29.5,2,"Some college ","no college degree","Less than $15,000 ",1,"Never married","Other","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4
"1132272158","Male","White","35-44",39.5,3,"Some college ","no college degree","$35,000 - $49,999 ",4,"Never married","Republican","I am generally the first to try a new technology product ",1,"No",4,3,4,4,3,4,4,2,3,4,4,2,2,4,3,3,3,3,3,3,4,2,3,3,4,4,4,4,2,2,2,3,3
"1403237516","Female","White","45-54",49.5,4,"High school graduate or equivalent","no college degree","$50,000 - $74,999 ",5,"Married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,3,4,4,3,3,3,3,3,4,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4
"1299470733","Female","White","55-64",59.5,5,"High school graduate or equivalent","no college degree","$50,000 - $74,999 ",5,"Married","Republican","I am generally the last to try a new technology product",5,"No",4,4,4,4,4,4,4,4,3,4,4,2,3,2,3,2,4,3,4,4,4,4,4,3,3,4,4,3,4,4,4,4,3
"1318356888","Male","White","55-64",59.5,5,"Some college ","no college degree","$75,000 - $99,999 ",6,"Married","Independent","I am generally among the first to try a new technology product ",2,"Yes",4,3,4,2,1,3,4,3,1,2,3,1,1,1,1,3,4,1,1,3,2,1,1,3,1,1,2,1,2,1,3,3,1
"1079418077","Female","White","55-64",59.5,5,"Some college ","no college degree","$75,000 - $99,999 ",6,"Married","Democrat","I am generally among the last to try a new technology product",4,"No",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"1254249751","Female","White","65+",70,6,"Some college ","no college degree","$75,000 - $99,999 ",6,"Widowed","Independent","I am generally the last to try a new technology product",5,"No",4,3,4,4,4,4,4,1,4,4,4,2,2,3,3,3,4,3,3,3,3,3,3,1,3,3,2,3,2,2,4,3,4
"1386808647","Male","White","35-44",39.5,3,"Some college ","no college degree","$15,000 - $24,999 ",2,"Never married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,3,4,4,4,2,2,3,4,2,4,2,3,2,3,3,2,2,3,3,3,4,3,3,3,4,2,3,4,3,3
"1299866382","Male","White","55-64",59.5,5,"College graduate","college degree","$75,000 - $99,999 ",6,"Married","Democrat","I am generally among the last to try a new technology product",4,"No",4,4,4,3,4,4,3,4,4,3,4,4,2,3,4,4,4,4,3,3,4,3,4,4,4,4,3,4,4,4,4,4,4
"1317913993","Male","White","55-64",59.5,5,"High school graduate or equivalent","no college degree","$50,000 - $74,999 ",5,"Married","Democrat","I am generally among the last to try a new technology product",4,"No",4,3,2,2,2,2,2,4,3,2,2,2,3,2,1,2,3,4,3,3,3,4,3,3,3,4,3,2,2,2,2,2,2
"1415548897","Male","White","65+",70,6,"Some college ","no college degree","$75,000 - $99,999 ",6,"Divorced","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,4,4,2,4,3,2,3,3,3,2,2,3,2,2,3,2,2,2,2,3,2,1,2,2,4,2,3,2,2,1,4
"1332107227","Female","White","55-64",59.5,5,"College graduate","college degree","$50,000 - $74,999 ",5,"Married","Republican","I am generally among the last to try a new technology product",4,"Yes",2,3,3,3,2,3,3,2,3,3,3,2,3,3,2,3,3,3,2,2,2,3,2,3,2,2,2,2,3,2,3,2,2
"1414055034","Female","White","55-64",59.5,5,"Graduate/Professional school or beyond ","college degree","$75,000 - $99,999 ",6,"Married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,3,4,3,4,3,2,3,3,3,2,2,2,2,2,3,3,3,3,4,4,4,4,3,4,4,4,2,4,2,4,3
"1419567090","Female","White","45-54",49.5,4,"Some college ","no college degree","$75,000 - $99,999 ",6,"Married","Other","I am generally among the last to try a new technology product",4,"No",4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
"1345159247","Female","White","55-64",59.5,5,"Graduate/Professional school or beyond ","college degree","$75,000 - $99,999 ",6,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,3,4,4,3,4,3,4,3,2,3,2,2,2,2,2,4,2,2,2,2,2,3,3,4,2,3,4,2,1,3,4,3
"1403045001","Male","White","35-44",39.5,3,"Some college ","no college degree","$75,000 - $99,999 ",6,"Married","Republican","I am generally among the first to try a new technology product ",2,"No",4,3,3,3,2,4,3,2,3,3,4,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,2,3,1,3,2
"1316839688","Male","White","35-44",39.5,3,"Graduate/Professional school or beyond ","college degree","$75,000 - $99,999 ",6,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,3,4,4,4,4,4,4,4,4,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3
"1256789151","Male","Black ","18-24",21,1,"Some college ","no college degree","Less than $15,000 ",1,"Never married","Democrat","I am generally among the last to try a new technology product",4,"No",4,4,4,4,3,4,4,1,4,3,4,1,3,2,2,3,3,1,2,2,1,2,2,2,2,2,4,4,2,2,3,3,2
"1110274311","Female","White","45-54",49.5,4,"High school graduate or equivalent","no college degree","$25,000 - $34,999 ",3,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,3,4,4,4,4,4,3,4,3,4,3,2,3,3,4,3,3,3,4,3,4,4,3,2,4,4,4,2,4,4,3
"1394192303","Female","White","35-44",39.5,3,"Some college ","no college degree","Less than $15,000 ",1,"Never married","Other","I am generally among the last to try a new technology product",4,"No",4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,1,4,2,2,2,2,3,3,2,2,2,3,3,2,2,4,4,3
"1298227462","Female","White","35-44",39.5,3,"Some college ","no college degree","$15,000 - $24,999 ",2,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,3,3,4,4,2,4,3,3,4,4,3,2,3,4,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3
"1386565470","Female","Black ","35-44",39.5,3,"College graduate","college degree","$15,000 - $24,999 ",2,"Married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,3,4,2,4,4,4,4,4,4,1,1,4,4,4,4,3,4,4,4,1,3,4,4,4,2,4,4,2,4
"1406448056","Female","White","55-64",59.5,5,"College graduate","college degree","$15,000 - $24,999 ",2,"Divorced","Other","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,4,4,4,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,4,1,3,4
"1277278868","Female","White","65+",70,6,"Graduate/Professional school or beyond ","college degree","$50,000 - $74,999 ",5,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,3,4,4,3,4,3,3,4,4,4,3,3,3,2,2,2,2,4,4,4,2,3,2,4,3,4,4,4,4
"1254219034","Male","White","65+",70,6,"Some college ","no college degree","$50,000 - $74,999 ",5,"Married","Independent","I am generally among the last to try a new technology product",4,"No",4,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1
"1405029766","Female","White","35-44",39.5,3,"Some college ","no college degree","Less than $15,000 ",1,"Divorced","Independent","I am generally among the last to try a new technology product",4,"No",4,3,3,2,4,3,4,3,2,3,4,3,4,1,2,2,3,2,2,4,4,1,3,1,2,3,4,3,3,3,3,4,2
"1349007772","Female","White","65+",70,6,"Graduate/Professional school or beyond ","college degree","$75,000 - $99,999 ",6,"Married","Independent","I am generally among the last to try a new technology product",4,"No",4,4,4,4,4,4,4,4,4,3,4,3,4,2,2,3,4,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,1
"1370642019","Female","White","45-54",49.5,4,"High school graduate or equivalent","no college degree","$25,000 - $34,999 ",3,"Divorced","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,3,2,3,2,4,3,3,3,2,3,2,2,2,4,3,4,3,3,3,3,4,4,2,3,4,3,3,4,3,2
"1235377546","Female","White","18-24",21,1,"College graduate","college degree","$50,000 - $74,999 ",5,"Married","Democrat","I am generally among the first to try a new technology product ",2,"Yes",4,3,3,3,3,3,2,1,1,2,2,1,1,1,1,2,4,4,4,4,4,4,3,2,4,4,4,4,2,3,1,2,1
"1365805020","Female","White","45-54",49.5,4,"Some college ","no college degree","$25,000 - $34,999 ",3,"Never married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,2,4,4,3,3,2,3,4,3,3,3,3,3,2,3,4,4,3,3,4,4,3,2,4,4,3,3,3,4,2,3,3
"1317876522","Female","White","35-44",39.5,3,"College graduate","college degree","$75,000 - $99,999 ",6,"Never married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,4,4,4,2,4,3,3,4,4,1,1,2,3,3,4,3,3,3,3,4,4,3,3,3,4,4,4,2,4,4,1
"1321071081","Male","White","65+",70,6,"College graduate","college degree","$35,000 - $49,999 ",4,"Married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,3,3,3,4,4,2,4,3,4,3,2,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3
"1395978459","Female","White","65+",70,6,"Graduate/Professional school or beyond ","college degree","$50,000 - $74,999 ",5,"Never married","Democrat","I am generally among the last to try a new technology product",4,"No",4,2,4,3,2,3,3,2,3,3,2,2,2,3,2,2,4,3,3,2,2,3,4,3,2,3,3,4,2,1,1,3,3
"1370123052","Female","White","65+",70,6,"Less than high school","no college degree","Less than $15,000 ",1,"Divorced","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,1,2,3,2,2,1,3,2,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1,1,1,2,2
"1370077410","Female","White","55-64",59.5,5,"Some college ","no college degree","Less than $15,000 ",1,"Divorced","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,2,3,2,3,3,2,3,3,4,1,3,2,2,2,3,3,3,3,3,4,1,3,3,3,4,4,3,2,1,2,3
"1407505849","Female","White","55-64",59.5,5,"High school graduate or equivalent","no college degree","$35,000 - $49,999 ",4,"Divorced","Democrat","I am generally among the last to try a new technology product",4,"No",4,4,4,4,2,4,4,2,4,2,3,3,3,2,2,2,3,4,4,4,4,4,4,4,3,4,4,4,4,3,4,3,2
